      Energy(eV)          TDOS
     10.13150000       0.00000000
     10.18150000       0.00000000
     10.23150000       0.00000000
     10.28150000       0.00000000
     10.33150000       0.00000000
     10.38150000       0.00000000
     10.43150000       0.00000000
     10.48150000       0.00000000
     10.53150000       0.00000000
     10.58150000       0.00000000
     10.63150000       0.00000000
     10.68150000       0.00000000
     10.73150000       0.00000000
     10.78150000       0.00000000
     10.83150000       0.00000000
     10.88150000       0.00000000
     10.93150000       0.00000000
     10.98150000       0.00000000
     11.03150000       0.00000000
     11.08150000       0.00000000
     11.13150000       0.00000000
     11.18150000       0.00000000
     11.23150000       0.00000000
     11.28150000       0.00000000
     11.33150000       0.00000000
     11.38150000       0.00000000
     11.43150000       0.00000000
     11.48150000       0.00000000
     11.53150000       0.00000000
     11.58150000       0.00000000
     11.63150000       0.00000000
     11.68150000       0.00000000
     11.73150000       0.00000000
     11.78150000       0.00000000
     11.83150000       0.00000000
     11.88150000       0.00000000
     11.93150000       0.00000000
     11.98150000       0.00000000
     12.03150000       0.00000000
     12.08150000       0.00000000
     12.13150000       0.00000000
     12.18150000       0.00000000
     12.23150000       0.00000000
     12.28150000       0.00000000
     12.33150000       0.00000000
     12.38150000       0.00000000
     12.43150000       0.00000000
     12.48150000       0.00000000
     12.53150000       0.00000000
     12.58150000       0.00000000
     12.63150000       0.00000000
     12.68150000       0.00000000
     12.73150000       0.00000000
     12.78150000       0.00000000
     12.83150000       0.00000000
     12.88150000       0.00000000
     12.93150000       0.00000000
     12.98150000       0.00000000
